-3 3 10.1.4.2
968d7f0a311b3a32131611c16cec24579d84ec66 0.163576 -1
cfc638d4158e8dc471ef752312231b4f09f501d0 0.166804 -1
c3d184e88c369270740d4e5fa48ff23f93129238 0.167799 -1
82e2160d6ccc90dd3b7689150f94e3fbd3756af8 0.170328 -1
72b2619e33f4e733b832dbcba8fcaba1ccfbdffd 0.170480 -1
6174ce369031aa92a3b00b391da99152ee3f381d 0.173056 -1
19347d25da3b447bebd7263630174301a1a99dcd 0.173208 -1
473ce6d6929e2085ff23e3cdae6cae1aaf5d2592 0.173422 -1
cb1892bc17e67f58054ddf6dab2cf112beba4c96 0.173557 -1
fff5d1856c93d735257d78194dfae5414af098a1 0.175890 -1
6b990fe1f3704fd357f0c6e12787b8f29f205710 0.176125 -1
d87664e388b286a3c250c3da5bec387529e561b8 0.176447 -1
ee57d703579a30c58b67e52341bb68164b8c6493 0.179989 -1
766b40c80646101c4426c897e4c0ad7d63df5441 0.180714 -1
affda10f503e244d64b8f790d55e93ec7a2f6720 0.183025 -1
f77b273496f39a5f6b38091c3cb0c1ae0f0b00a5 0.183173 -1
0e662eb26892b28e8f5c700692ee72fcbc9e437a 0.183398 -1
f5ed35a4251d6ba330f37279c6adab055f27cb1f 0.183557 -1
6fd33d7bffe4d193947fcbd725662d5c0eb40310 0.187551 -1
c592cba66c8d47bca00f751a4dc89c02d99d58b0 0.187822 -1
0f24d300f69149b04f6d89699a7791ebbaa55407 0.188093 -1
8ba4e16026f5c8494ed829b982895ccbcc050965 0.190436 -1
d952ba3921ed935e7618138e18c16a911a6f8b75 0.194792 -1
de4ab5d0f86efaf037c67d15e120198bdc9bb41f 0.195387 -1
48e8d0ab5b205845007f08542a678d3e9877849b 0.195692 -1
b86344237702553ed22fa4946217c0451979e3a0 0.197979 -1
7ced23d99abcfca26a49678b026252c58d6500b7 0.200717 -1
d7c569470e0c036861ec2d5da37e254962393d8f 0.203544 -1
777b740b342d34c862f01de5aa005310708db6f9 0.203717 -1
a2d7abf458673031687534a28a238b1267ec0801 0.204069 -1
ecfda70cb14932bd5e013d5fb78a3dc5fdd1472d 0.207514 -1
a4ae76bc6a4077b6e4c2db6fd63869c62f834b42 0.209706 -1
5c8ae6e1df9eda19d6a7a6a7190f0aa372f8e175 0.215021 -1
f98aa4cf7462bcd935379a419841a78a7e93ccb9 0.215204 -1
1cae6852050ecc4c370c8efe9d8299a1e5b6b63a 0.216943 -1
99ba48e3060e300a7cc06e434a6e7d0c1632e199 0.217248 -1
d9c43ee57d2b6a4d7796deee8093507c774d4436 0.217568 -1
809f6cc66e2e6e8c589cba534172b3c92c2bef8b 0.221675 -1
27cdaea3525d477181aaed3f2c3c1e6bf48d9ede 0.222136 -1
356520df44053288ef93cdf8a4903373f4ebbddb 0.224218 -1
f070d195fe44768803a86864d1e18133ff7bb820 0.224723 -1
365c5cd19c30be16cdbb5e0de85f95398680ff5d 0.229881 -1
50e84de64251c010d0197300a66b45c371d2b757 0.232228 -1
e9502561003d4b6f71500d9f564226fee1bd55cf 0.232519 -1
a265a7fc7e3707a44531aae4ea23fa28ac859e92 0.235222 -1
2804194e94d56cdbf11bd8d80d956c672e8cdbfb 0.235544 -1
35addc05536e7ca33e3958189f4ac3efd9bd962d 0.238490 -1
edda42c968b72bcd259e9e61d6affaf3d1daba49 0.239065 -1
1ec63be8990f79bd2fe0622564cc25602f04bcb0 0.241558 -1
a8b5b4d1dc0345e4b231f2dcc4d5e6795284391c 0.245843 -1
e63fad5463fc909c7b591cc9a7363e28f90b8c2e 0.248167 -1
f5bab8e4bb141b1188206441ee358192a779a109 0.250789 -1
7da0f0af4c342dfde44f805db7dc40761166084a 0.251005 -1
7bc0e6df7730a2eebdc152ecfc790547e4b35751 0.251220 -1
0faa7f9b1015600bab5f76276c98adbd7d751b02 0.256133 -1
3d1aab6781114a21f5a26d426a731ed5f55ee164 0.256958 -1
0816d562562b61cac0f047fb21829da508d21404 0.257147 -1
24e208310ecae2fdaafed0be8fa1f7027b67e07b 0.257431 -1
917fb2ff8e8bf8883a7aa21138d7fafaaa848eaa 0.259166 -1
3c567eb5be6acc5b5eb8da04f729ac18c08488b3 0.259456 -1
6c4c25da7b288408d6adb21e45f291f84e52563d 0.263957 -1
936e341d17b30f6ce906bb8b3c967672d285834c 0.264636 -1
60d8de13a7a130c3c7c5aa4aa6137cd67907b107 0.264857 -1
9c31f23b0c4df857ba8093c938c00b101765a7e6 0.266912 -1
d7a5bb8ba17fcad7d8a6cf63cf0028ad08d99e5b 0.269531 -1
cc400d1769ca42137a392183f0e0ae9659226733 0.269717 -1
048e4525c36bda4eb1cd0fabcef7166ad2c12328 0.272411 -1
3ffcb5c609b4d3e2ebe6863ab1b4e696895d91ac 0.272785 -1
c68c27711d9f8a85da17d8f5cde995bebe42e42f 0.276254 -1
0d866ee3a52627125dcc3e617e656f88913a4406 0.277155 -1
58ec878bd1ae6b3d65c8f5b0156c2e1fefdc7d56 0.278857 -1
22c2ab65cf87e72e214da9cda5d1283b90f85659 0.279023 -1
54d7bc27a0df426cebb3fe3b15b4c445c49f6490 0.279383 -1
8bf29d82ec28b0d086f7a46806b7c2b87cfcba48 0.282802 -1
07f1556a2cb43608b9425ca12c22d99f56a3bfd2 0.283286 -1
abeadd346d82ff26e240d8eddb39dc1ca3cf754b 0.521733 10
2661b56e594be392f307754e0692a1f8e6a81da4 0.644977 10
42249c8fa70fb5ce2cbc1334308c290844f357c4 0.661126 10
60fdd3252643b2c499027a08566e8f4bca27b208 0.701711 10
b8b65e91d6624cfb5ea1f5fc0a719c9ad8ba68e8 0.824827 10
15c7ec72dbc7be58be23444eed3f45de910b1544 0.897484 10
17d3eafd5c0a33df99625dbd6aff5bb08f8fabb1 0.913705 10
ccc3821252521a8ba92b8132196fced167cff0f8 0.970418 10
d484db3cde4dfec4742e6fee02f8fdabafc26ee0 1.035371 10
ef7b29a94b006393333f166842f2616e0dffe21f 1.108579 10
ae6e16fe395facfdd67cb3786c9652d0d67a13d6 1.206281 10
957fddaeb9b77d8e9090a9ddcfe992f9ecb922f1 1.305452 10
3b7feff9bfd3a9b6cdb7a4fd7eca0cbee63bbb48 1.434374 10
63fa262644d36461b811213b2b71c25760070c9c 1.653788 10
d7f66786c8deaaa5d79bcb836b8251b6324f6225 2.081386 10
278c5bca66bbc29d87b93fc753ccd6472da504bb 2.113613 10
571c4998f3dc6d0e8141d4aa00b34ccaa3e5f000 2.162336 10
2e8288b33e2b5a038afae10a49c43874f1ddfae0 2.382502 10
1e8e898e4df860781023bfd5c7deb1b027d5ee86 2.480644 10
bd8bf9076cbf1359ac0c2af7d970ae42849e093f 2.782293 10
128bcdd923640d0fccf90f5349753bab1b3ad3d3 2.814390 10
c2325bfb4d62ba72c63dc2d49485456c395fd937 3.011048 10
4fbc2af23278bb8e963c65b8c92d357d4077213c 3.134692 10
806a6621c4ea9924e3082f83a40e1cb749f6eef1 3.176626 10
3c319e11163922a6360cfde2f5e474b0e16c1163 3.485316 10
e4d23b7881e74bdfaf09c3a1cb773760e981d07a 3.594369 10
1e1a7247f83c564c873ec184235ee83163df6862 3.775523 10
efeeb530159b695618b4705015a177e84e421702 3.978609 10
8c469e793a2c7b5f2f545bfdf4cbd0fe5b610ef6 4.020294 10
93875d377abd78d9bb0c323356f0fc8a7af8c466 4.235457 10
f9230b0cb6a900378df7f5d55a7bc2e8f6c5499b 4.820494 10
75e8607c8d4aa4c55babaf096b483661447ed797 5.019853 4
1c95bc8b5ea978c8f379e92de933d9c477a098c9 5.679668 10
0de68a6ed881aeef8654929a719aefa2f621c164 5.799654 4
aed43fd07d3b139662c780a906b965ebeb89fb76 6.072613 10
29836c6127917c912826bc28885d62213c715b15 6.275555 10
93d428a57e2f2b654373a291b565944ec161735b 6.276127 10
17787bd01ffe6157dc88cdbf1c6ad78bf44ae63f 6.351183 10
89d64bab26220161634c126f57bc379441730aa7 6.395635 10
11a6f61f2700e819465ac28363c8f1f6cc7d7cd1 6.600568 10
66d5827febeb377596c71fdb732c375355a5bdfd 6.750914 10
66eedc627bdbb0bbc0bcb023fe004792affe5932 6.847855 10
3ea21f237a4b1f09725d304d7ffe683c1eb05b5b 7.004013 4
8ef0037075fdb5eac7c61300e9835c553e94d0e7 7.112921 10
3eec3fd4fbe57cdf1e10bcdefa8676d0834abac9 7.401531 10
f0532605000c0bd3630c9117dc3b1db329ba651d 7.515138 10
0ee4130a3d6cdd1ffad95827a50ab390ed690cf5 7.539337 10
49d047b89bd585990cf1b9ba0e4e0bf97044f168 7.883947 10
55a966af213ab3f310a5bfd3238d230068bb99fe 8.167954 10
25f1403719599247d5986126ec709eda85e2e8ad 8.306825 10
0e35c73652e11f8a02f4cd2c2f1301cad286b2f1 8.373271 10
f185a2e1f9bf700f620af647f00d9ee22eb71f56 8.446226 10
262d9bd391246666135f05750fee21bd3c55e6d4 8.572658 10
228aed34486b371e793125f9ecd381cf052a8fe8 8.589101 10
45f56c1f4a82d2aea9b48ef9cb788fbf3ad6b8fa 8.792759 10
f5a8b45a46f9777c419ee92df1d700cd4417e7b8 8.934218 4
91182e2a0a3aa97ed03c1fdea8144e45b10eac19 8.985343 0
33391d75e6a4102fc50e40e51a37fe1685ac5a3a 8.994885 10
5f0d0eb32defeb5fbc77811486615cba15bddd14 9.055536 0
7ef72d45493cdb968cb842398fed505c12b056c8 9.128758 10
5bd0a4f44d3aad2955f6f84a49b69f97dc4bf1d1 9.316107 4
20e846a52b66c08f6cf1d68628c83e3189e24cea 9.497302 10
89f148ebc1dc8521332ff83987021f3575b71bb8 9.730612 4
713dd166ba2414ed7b6d16f00bcba65d0fcb817e 9.872294 10
76b799c611f483e58da45148904af9a1c9835285 10.018151 10
cccfaca541b63fecfc7ab48bf64b3e4935281c35 10.077084 10
8790ff8036574f296804411a53b738d3f9a9ea5e 10.354945 0
83dfdf03ad177b58f4b719c4ae0d5f60b1c23073 10.627534 4
6010d616ca4f92775c78905aa91bff496d77c7d8 10.717145 4
a3d0c5fa2fe859ce60d5d0af8f381a3a2da7d0fa 10.749478 10
868f1bf4786f4cc2acd2a04f1a68b2761d0283d8 11.594887 10
49abb6f5271e60cc066e51c92cb08b6a69e833aa 11.676723 10
d0ca6f1f40270053b3b318ea2a6a69dacf6443d6 11.709708 10
7ce8069ecaa2d2f9f5d229d85077799cc310decc 11.807384 10
109b274fca5024bdbbbbda9ce4f0193a61eb952f 11.950787 9
e6793aa0823bd540d21d0d9485fee66d27c54163 11.975365 4
c328d2f1230861d144c56c0504eb84f631d114ca 12.084495 10
27059c621f9e1f08de22bf6a10d49cb20673446e 12.141680 4
021fab279eb5e57ecff96840fe2a6081b88ffecb 12.141913 4
d8607ed9e28a8f65d7d76b358655b215d2ed9b7c 12.452692 2
8c5b0445bbb8df98b4755dd8bc95866b01889f8d 12.626179 0
64bdbc36930e2b2bf390b48ba9e49c87b937c030 12.855189 4
011ea0da1d37624580460007f9390d9e4afea0c1 13.143726 4
109e31f207aa926a04603b3a5651baa4a9ea0f98 13.968424 0
78c1b975c9db482e5d86238222257a344872c695 14.135313 8
7887b38b6d8e3ba8fa7182b78a1772e76d691022 14.163752 1
48ac1b84152ed34e2eda855f9fafc3a8c53725af 14.652226 4
d641bf498e53372710473ccab1132f0a0ab103e9 14.881033 10
f8a162c8334a69f72f82be68be65870dfb295930 14.898506 0
f2d1dd651b9a706b242184b64c557de820cae9a7 14.924429 7
4bbe8631bed3c53e23e63f517aae842ea15a2783 14.927564 2
7be924b8be7d86e08a1b94b1f820d341305f5462 15.194799 8
16bb51a654cd6aa57e1c9e564fdedaea859aae75 15.195023 8
a48b4ceb37f0ecc5204d4ee946aa8972a69b03f4 15.216872 7
d046182cf5318984fd028abcf7acd0a66f79cc5d 15.325945 10
d22202861982d5dd87635ff569c868bb22e3c0db 15.341905 10
a86a7e95b837575bcea0c4dc4d934c58fbf3b7f4 15.451350 2
475587f47a6085a4f99efbaaa18219a6d265e464 15.880084 4
e52753c7bf88f7d56ad96dff0f54eaf10ea26c18 15.891822 1
538d3eae8b5a67d815719cec30a69d23b3a10e37 16.028713 2
ca087bd4ffad4397c0eea28ddf4e8a272c80e963 16.045220 10
187ce3410863cff607f3995cd5b8c53f482b1daa 16.229556 6
19a12e0c262dd519574d7bb3b7ed69f9154ed4fe 16.590170 7
71a14d64f80c7f087a4602c9d2df1982a8ec6069 16.647523 7
7bc33f543f1844caaa22d177504cba7fa23d0d9e 16.712717 7
2674a02f21c469eb30db3610bf836fea8dfc57c8 16.871928 0
1d41143eb90c27bd05b8a78fd75f81f0d38058fc 17.234407 8
6a1a2209302ad4337038dee79e6ee40d5e35aca7 17.388589 2
ce2189359bd5c3324d2d03102798405ab3aff104 17.587687 7
eae9a5717c801376da5f73d1f5bba38d867048f2 17.668891 6
5b613fc5a9c17d183ed022472d5c3038f6868bc0 17.849521 9
3c353ee933dcd8510a40d549a1d649413773209e 18.108026 6
5c231d73a431aa52420fc87a31ef6a7d877b59f7 18.297925 0
445647f26c42372c736497e6a123270d823d55df 18.677706 4
e0a468aa111c18d73d3a6d7cd7657303cd9b421b 18.742314 10
e9333f10a5b42664f73276ed50852ddf08ed9ebd 18.823610 7
f3aab742812a72c98c6d02ae991984369c2af60c 19.336433 7
f1292275cac9a2bbae67edf61a57fc221d9b5cfb 19.705959 7
78b4c4b87c2b4c98abac92ec9c24398a51b5de3a 19.771440 6
9574ef6110963e4f00c0e560930ba13d57b7c9aa 20.183369 7
65e95d8f53b1a92238756bc102d1712e6c64038a 20.568331 10
e2c42ff09ea06f0b15dd47654c1ac58920879257 20.622306 8
af64cac69518e1739897da0e82300de9bb9c38dd 20.742664 10
1e90531b742ed66112f8e36c28717e810c7e0b9a 20.758976 6
3ec128102be7bb8985460d7e97bbbf08e0094bbe 20.919544 2
c48b3b0499e7bb1c942372be093a7be44bb5e447 21.070939 1
ce9b15adc92072b0147710e312d16ac9b9cf1de1 21.301069 10
610995bc6f127083e469732715cfd13d2fbedd27 21.357995 6
193fe53ae3866b55f6445762d08d682bac41e00b 21.462658 5
963d67b83a0a27dfb0bce11febaaf61c85720da4 22.216421 4
be9c95ce29ae457c2f5195ecbdfde15f14afaf2e 22.224407 10
9a86bd096b696324211a1850c1d665bc00c6ce9c 22.233125 10
ddbfb6fb4294b1cbca6c78cb248babaafdf79104 22.774041 2
922a4315b9e9e953073dea8a45fe30de60f3b347 22.815241 10
9d79beb83dc29662ab20ec5a12447e17cf04325e 22.988919 7
3981b49e0d53455f66b9aed094a55471c6f86007 23.005578 7
b95c62f7177afc9b4b26215c1e279791362dc462 23.065813 10
c7882c9a0a6d73de035bdcaabcc01d466e6c71e7 23.581744 7
ac15cbddd398269eef00e5cfc36b70adbd7eeea6 23.657497 9
5ff7d92e320093b1335fbc1daea62ed79aa70981 23.665639 7
cc0b82d6dd32cbb6f7def690b08c6b2cc5823e50 23.682379 5
00bd04fb6e8c2638e294b609c5a3898d780c3d4f 24.054422 10
9a2b8f41a4685ac8e7a52d18ea8aa4d273f85996 24.361138 4
b53ed549e175445956b54d9359d3df64b0e346e4 24.495424 0
b5f5e0aae6d9aeff575b198c116fbac6627d146c 24.594735 8
c3ceb1953212dcbf2ed9c61065d9ad02ae75525c 24.683487 7
7599a19e7b7aae2a5f2dcae3e2ccee666d7e7010 24.802581 6
f8c668bf8c08bcf6e7db061c9f2453a8ac8ffc82 24.865048 6
29e6390be79e062652d4ddfb8f0425e17ba794db 24.939553 10
202ae2c9e5703b17c5824e5a811312894b90a492 25.233845 7
5e89b541fcd5b8f736dfe7e1d464a785cd5ce0aa 25.850170 6
1ab87f8a38f54a5cedf8644b24191d6a2ddf39cf 25.957598 10
b49bc3b257ae2a15d1db6c07fbe1d3aa6b2273fd 26.090494 9
ed68e7602248caa455094e01a329630260b0f30b 26.356758 4
02b8dafc6b34a63e4a0f6b2cfd123063bab0fcfa 26.382018 7
cac03bceb120637d2711498518d676d242352743 26.544884 6
77c5931e1febbeb8e2228d834a63d3b410dfeeba 27.439336 4
319cb92bc4cf2420bd19476be5e6f55312afd2ed 27.440376 4
91177951c833b9e3ef2938c710d63c20ed282e17 27.457861 5
33aef01956c3a8faf054e5cc8a84dc97586ad5b7 27.473999 4
8114f774dccc29e2de4b26b812a30bfbe7e5dba0 27.507296 10
58c0726f32e142700b4a038a58a5ec6442d779f5 27.557455 9
362038b1e6d5123787330623385dad1a6d90c958 27.585017 8
03acdf1ea8c5108dc5a0ddce7d9e29900995a5af 27.765534 5
5ba548bd828a408a05a1f4eb0ac644543bdb78fc 28.041142 10
4a0521436be7369566d31ebd41bdeb8a3cc6216f 28.048609 9
295acb75daac5c3ba19d4d893acbc7d53be809e3 28.306437 4
ab47fc76a31980518a57fff09eb9b001ac633137 28.347868 2
f65718793659af06ab5207976a92f85b89a78ea7 28.575007 1
7ce1f1128632d71e4152905eb6bdc9e0ba645649 28.756098 4
66a09797b924b9d51a3ee159d56c77f0779ff615 28.922801 10
ac194896ed1e8109979a21b6a050883a3189613c 29.238035 4
1d58b538d46a05db08abb93d2234666aa98df96e 29.841092 6
94ece366f2dc32d42aa8392c23891a979b47e1d6 30.035501 7
3e36f8649c037c95cd7e44a5d05550b6e2e1ba50 30.041800 5
2037bb28b6cbb2436da2fa437efa97e8898ab101 30.087156 7
2c264c2738f362436920d9ef59be4cef7ca648eb 30.191113 1
c169e770d5aebc34da9533369ed501c22b284274 30.631860 2
7e1638370984ca89403747a76df33d2f6485570e 30.650285 5
63dd0f4e55e47bd59a44771be64d2d95c32ce8e7 30.688235 10
8392a9267108102c47c50248a4d554e17152d4bb 30.737809 0
04b758f5469d1ba09f73a5fefc26c05b13852b04 30.774463 7
db56c9462c0ecfd912e71b4de0de9cf1d2a1e6e1 31.519245 8
218e85b59956e87b0206e366006573f14cc1c78d 32.671349 6
3efdf890db1483db5e686ca7270b7a6246c2354d 32.721395 7
ac2e718ba088016602f3c06be6afce8c26fb7e22 32.863000 0
